block_id,query_locus,target_locus,length,identity,score,n_query_windows,n_target_windows,query_genome,target_genome,length_category
1025,1313.30775:1313.30775_accn|1313.30775.con.0005,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,12312,0.908273936272222,11182.668703383595,12312,12312,1313.30775,JBLTKP000000000,10-25kb
1026,1313.30775:1313.30775_accn|1313.30775.con.0005,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000005,11298,0.8988636497513308,10155.361514890536,11298,11298,1313.30775,JBLTKP000000000,10-25kb
1027,1313.30775:1313.30775_accn|1313.30775.con.0005,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000006,9555,0.8918891894616058,8522.001205305643,9555,9555,1313.30775,JBLTKP000000000,5-10kb
1057,1313.30775:1313.30775_accn|1313.30775.con.0006,1313.30775:1313.30775_accn|1313.30775.con.0009,10283,0.9036883345872848,9292.62714456105,10283,10283,1313.30775,1313.30775,10-25kb
1079,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000001,12220,0.9010419276437166,11010.732355806216,12220,12220,1313.30775,CAYEVI000000000,10-25kb
1080,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000002,10083,0.9103338211979012,9178.895919138437,10083,10083,1313.30775,CAYEVI000000000,10-25kb
1081,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000003,10788,0.8900366902706202,9601.71581463945,10788,10788,1313.30775,CAYEVI000000000,10-25kb
1082,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000004,10025,0.8784976705425473,8806.939147189038,10025,10025,1313.30775,CAYEVI000000000,10-25kb
1132,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,27523,0.8952266278053265,24639.322477086,27523,27523,1313.30775,JALJEL000000000,25-50kb
1133,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,18388,0.9045502170611482,16632.869391320393,18388,18388,1313.30775,JALJEL000000000,10-25kb
1134,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,18135,0.9021085650000056,16359.738826275105,18135,18135,1313.30775,JALJEL000000000,10-25kb
1135,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,16018,0.8960913415189617,14353.59110845073,16018,16018,1313.30775,JALJEL000000000,10-25kb
1136,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,14456,0.7944083795538978,11483.967534831148,14456,14456,1313.30775,JALJEL000000000,10-25kb
1137,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000006,13508,0.8987816169304063,12140.742081495928,13508,13508,1313.30775,JALJEL000000000,10-25kb
1138,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000007,12079,0.8869065273128406,10712.9439434118,12079,12079,1313.30775,JALJEL000000000,10-25kb
1139,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000008,11268,0.9116161885377548,10272.091212443422,11268,11268,1313.30775,JALJEL000000000,10-25kb
1140,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000009,10539,0.901686444185326,9502.87343526915,10539,10539,1313.30775,JALJEL000000000,10-25kb
1157,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,24769,0.9032274336517204,22372.040304119462,24769,24769,1313.30775,JBBKAE000000000,10-25kb
1158,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,25729,0.894615557509,23017.56367914906,25729,25729,1313.30775,JBBKAE000000000,25-50kb
1159,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,21350,0.7984567585493059,17047.05179502768,21350,21350,1313.30775,JBBKAE000000000,10-25kb
1160,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000004,13292,0.8875496361518488,11797.309763730374,13292,13292,1313.30775,JBBKAE000000000,10-25kb
1161,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000005,11327,0.7960967238440616,9017.387590981683,11327,11327,1313.30775,JBBKAE000000000,10-25kb
1162,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000006,10640,0.9034888758510364,9613.121639055027,10640,10640,1313.30775,JBBKAE000000000,10-25kb
1192,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,28585,0.8894774636096765,25425.713297282604,28585,28585,1313.30775,JBJIAH000000000,25-50kb
1193,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,19864,0.7985142227459259,15861.686520625071,19864,19864,1313.30775,JBJIAH000000000,10-25kb
1194,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000003,10550,0.8636911012089543,9111.941117754468,10550,10550,1313.30775,JBJIAH000000000,10-25kb
1195,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000004,10888,0.9059824668757596,9864.33709934327,10888,10888,1313.30775,JBJIAH000000000,10-25kb
1196,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000005,11257,0.8993534102242515,10124.0213388944,11257,11257,1313.30775,JBJIAH000000000,10-25kb
1197,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000006,10405,0.7998237353145367,8322.165965947754,10405,10405,1313.30775,JBJIAH000000000,10-25kb
1230,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,22880,0.9043788878325498,20692.18895360874,22880,22880,1313.30775,JBLTKP000000000,10-25kb
1231,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,19414,0.9076102167595772,17620.34474817043,19414,19414,1313.30775,JBLTKP000000000,10-25kb
1232,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000003,13363,0.874390363202271,11684.478423471948,13363,13363,1313.30775,JBLTKP000000000,10-25kb
1233,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,14377,0.9126201820497728,13120.740357329583,14377,14377,1313.30775,JBLTKP000000000,10-25kb
1234,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000005,13133,0.9005352514831809,11826.729457728616,13133,13133,1313.30775,JBLTKP000000000,10-25kb
1235,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000006,11161,0.8946361828329051,9985.034436598056,11161,11161,1313.30775,JBLTKP000000000,10-25kb
1236,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000007,9494,0.8185463531758047,7771.27907705109,9494,9494,1313.30775,JBLTKP000000000,5-10kb
1339,1313.30775:1313.30775_accn|1313.30775.con.0007,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,17705,0.8820336037836198,15616.40495498899,17705,17705,1313.30775,JALJEL000000000,10-25kb
1340,1313.30775:1313.30775_accn|1313.30775.con.0007,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,11848,0.8906819494394399,10552.799736958485,11848,11848,1313.30775,JALJEL000000000,10-25kb
1341,1313.30775:1313.30775_accn|1313.30775.con.0007,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,11697,0.8906344439986877,10417.75109145265,11697,11697,1313.30775,JALJEL000000000,10-25kb
1342,1313.30775:1313.30775_accn|1313.30775.con.0007,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,10308,0.8852437202096812,9125.092267921396,10308,10308,1313.30775,JALJEL000000000,10-25kb
1343,1313.30775:1313.30775_accn|1313.30775.con.0007,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,9403,0.8131393842148708,7645.94962977243,9403,9403,1313.30775,JALJEL000000000,5-10kb
1364,1313.30775:1313.30775_accn|1313.30775.con.0007,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,16012,0.8912865448004935,14271.280155345505,16012,16012,1313.30775,JBBKAE000000000,10-25kb
1365,1313.30775:1313.30775_accn|1313.30775.con.0007,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,16549,0.8811493046981258,14582.139843449284,16549,16549,1313.30775,JBBKAE000000000,10-25kb
1366,1313.30775:1313.30775_accn|1313.30775.con.0007,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,13871,0.8161052748875061,11320.196267964597,13871,13871,1313.30775,JBBKAE000000000,10-25kb
1399,1313.30775:1313.30775_accn|1313.30775.con.0007,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,18375,0.8780453503974317,16134.083313552808,18375,18375,1313.30775,JBJIAH000000000,10-25kb
1400,1313.30775:1313.30775_accn|1313.30775.con.0007,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,13000,0.8167712300495725,10618.025990644444,13000,13000,1313.30775,JBJIAH000000000,10-25kb
1437,1313.30775:1313.30775_accn|1313.30775.con.0007,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,14774,0.8915111317438669,13171.18546038389,14774,14774,1313.30775,JBLTKP000000000,10-25kb
1438,1313.30775:1313.30775_accn|1313.30775.con.0007,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,12514,0.8922051959831642,11165.055822533315,12514,12514,1313.30775,JBLTKP000000000,10-25kb
1440,1313.30775:1313.30775_accn|1313.30775.con.0007,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,9266,0.8970745509480252,8312.292789084402,9266,9266,1313.30775,JBLTKP000000000,5-10kb
1545,1313.30775:1313.30775_accn|1313.30775.con.0008,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,17343,0.7847336074504863,13609.634954013783,17343,17343,1313.30775,JALJEL000000000,10-25kb
1546,1313.30775:1313.30775_accn|1313.30775.con.0008,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,11630,0.7732147236768082,8992.48723636128,11630,11630,1313.30775,JALJEL000000000,10-25kb
1547,1313.30775:1313.30775_accn|1313.30775.con.0008,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,11457,0.7734148364648635,8861.013781377942,11457,11457,1313.30775,JALJEL000000000,10-25kb
1548,1313.30775:1313.30775_accn|1313.30775.con.0008,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,10088,0.7830465211607612,7899.37330546976,10088,10088,1313.30775,JALJEL000000000,10-25kb
1549,1313.30775:1313.30775_accn|1313.30775.con.0008,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,9336,0.9362116147487576,8740.471635294401,9336,9336,1313.30775,JALJEL000000000,5-10kb
1570,1313.30775:1313.30775_accn|1313.30775.con.0008,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,15717,0.7747451642018623,12176.66974576067,15717,15717,1313.30775,JBBKAE000000000,10-25kb
1571,1313.30775:1313.30775_accn|1313.30775.con.0008,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,16213,0.7842392262683289,12714.870575488416,16213,16213,1313.30775,JBBKAE000000000,10-25kb
1572,1313.30775:1313.30775_accn|1313.30775.con.0008,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,13890,0.9261091389035012,12863.655939369632,13890,13890,1313.30775,JBBKAE000000000,10-25kb
1605,1313.30775:1313.30775_accn|1313.30775.con.0008,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,18004,0.7930410069520263,14277.91028916428,18004,18004,1313.30775,JBJIAH000000000,10-25kb
1606,1313.30775:1313.30775_accn|1313.30775.con.0008,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,12897,0.929116820648766,11982.819635907132,12897,12897,1313.30775,JBJIAH000000000,10-25kb
1643,1313.30775:1313.30775_accn|1313.30775.con.0008,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,14496,0.771435520995979,11182.729312357713,14496,14496,1313.30775,JBLTKP000000000,10-25kb
1644,1313.30775:1313.30775_accn|1313.30775.con.0008,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,12293,0.7675627321276164,9435.648666044788,12293,12293,1313.30775,JBLTKP000000000,10-25kb
1750,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,20067,0.906416344118204,18189.05677742,20067,20067,1313.30775,JALJEL000000000,10-25kb
1751,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,13444,0.9199973195865738,12368.4439645219,13444,13444,1313.30775,JALJEL000000000,10-25kb
1752,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,13262,0.9186803182343808,12183.538380424356,13262,13262,1313.30775,JALJEL000000000,10-25kb
1753,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,11708,0.9098087649756004,10652.041020334327,11708,11708,1313.30775,JALJEL000000000,10-25kb
1754,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,10544,0.7840134590480928,8266.63791220309,10544,10544,1313.30775,JALJEL000000000,10-25kb
1755,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000006,9878,0.9124470370845214,9013.151832320902,9878,9878,1313.30775,JALJEL000000000,5-10kb
1775,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,18096,0.919612947279283,16641.315893965904,18096,18096,1313.30775,JBBKAE000000000,10-25kb
1776,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,18737,0.9055151056069146,16966.63653375676,18737,18737,1313.30775,JBBKAE000000000,10-25kb
1777,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,15562,0.7902658093316356,12298.116524818914,15562,15562,1313.30775,JBBKAE000000000,10-25kb
1778,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000004,9707,0.8987339920554671,8724.01086088242,9707,9707,1313.30775,JBBKAE000000000,5-10kb
1810,1313.30775:1313.30775_accn|1313.30775.con.0009,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,20840,0.8995769462875416,18747.18356063237,20840,20840,1313.30775,JBJIAH000000000,10-25kb
1811,1313.30775:1313.30775_accn|1313.30775.con.0009,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,14574,0.7900054194222036,11513.538982659196,14574,14574,1313.30775,JBJIAH000000000,10-25kb
1848,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,16733,0.9204011955829704,15401.073205689843,16733,16733,1313.30775,JBLTKP000000000,10-25kb
1849,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,14185,0.9231886251578404,13095.430647863968,14185,14185,1313.30775,JBLTKP000000000,10-25kb
1850,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000003,9783,0.8826402050220183,8634.869125730405,9783,9783,1313.30775,JBLTKP000000000,5-10kb
1851,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,10489,0.9298286799698428,9752.973024203682,10489,10489,1313.30775,JBLTKP000000000,10-25kb
1852,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000005,9620,0.9166051197915398,8817.741252394613,9620,9620,1313.30775,JBLTKP000000000,5-10kb
1954,1313.30775:1313.30775_accn|1313.30775.con.0010,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,12905,0.7998215126477495,10321.696620719207,12905,12905,1313.30775,JALJEL000000000,10-25kb
1979,1313.30775:1313.30775_accn|1313.30775.con.0010,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,11639,0.7922932594252743,9221.501246450767,11639,11639,1313.30775,JBBKAE000000000,10-25kb
1980,1313.30775:1313.30775_accn|1313.30775.con.0010,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,12068,0.7992166920836618,9644.94704006563,12068,12068,1313.30775,JBBKAE000000000,10-25kb
1981,1313.30775:1313.30775_accn|1313.30775.con.0010,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,10181,0.9085425858972144,9249.872067019538,10181,10181,1313.30775,JBBKAE000000000,10-25kb
2014,1313.30775:1313.30775_accn|1313.30775.con.0010,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,13434,0.8059837210417279,10827.585308474572,13434,13434,1313.30775,JBJIAH000000000,10-25kb
2015,1313.30775:1313.30775_accn|1313.30775.con.0010,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,9498,0.909090754340445,8634.543984725546,9498,9498,1313.30775,JBJIAH000000000,5-10kb
2052,1313.30775:1313.30775_accn|1313.30775.con.0010,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,10749,0.7896324075778138,8487.75874905392,10749,10749,1313.30775,JBLTKP000000000,10-25kb
2053,1313.30775:1313.30775_accn|1313.30775.con.0010,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,9144,0.7877592584198935,7203.270658991506,9144,9144,1313.30775,JBLTKP000000000,5-10kb
2157,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,16160,0.8979761233447063,14511.294153250454,16160,16160,1313.30775,JALJEL000000000,10-25kb
2158,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,10821,0.9095970541157792,9842.749722586848,10821,10821,1313.30775,JALJEL000000000,10-25kb
2159,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,10674,0.9094614290440108,9707.591293615773,10674,10674,1313.30775,JALJEL000000000,10-25kb
2160,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,9424,0.9015058418638832,8495.791053725236,9424,9424,1313.30775,JALJEL000000000,5-10kb
2182,1313.30775:1313.30775_accn|1313.30775.con.0011,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,14584,0.9108122988240496,13283.286566049936,14584,14584,1313.30775,JBBKAE000000000,10-25kb
2183,1313.30775:1313.30775_accn|1313.30775.con.0011,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,15102,0.8971448761548303,13548.681919690249,15102,15102,1313.30775,JBBKAE000000000,10-25kb
2184,1313.30775:1313.30775_accn|1313.30775.con.0011,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,12614,0.7975410246113781,10060.182484447923,12614,12614,1313.30775,JBBKAE000000000,10-25kb
2217,1313.30775:1313.30775_accn|1313.30775.con.0011,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,16799,0.8916990351606037,14979.652091662982,16799,16799,1313.30775,JBJIAH000000000,10-25kb
2218,1313.30775:1313.30775_accn|1313.30775.con.0011,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,11828,0.7983420190355159,9442.789401152082,11828,11828,1313.30775,JBJIAH000000000,10-25kb
2255,1313.30775:1313.30775_accn|1313.30775.con.0011,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,13473,0.911426057804438,12279.643276799194,13473,13473,1313.30775,JBLTKP000000000,10-25kb
2256,1313.30775:1313.30775_accn|1313.30775.con.0011,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,11436,0.9121478402321612,10431.322700894994,11436,11436,1313.30775,JBLTKP000000000,10-25kb
2359,1313.30775:1313.30775_accn|1313.30775.con.0012,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,14013,0.804059022197851,11267.279078058486,14013,14013,1313.30775,JALJEL000000000,10-25kb
2360,1313.30775:1313.30775_accn|1313.30775.con.0012,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,9328,0.795627078224457,7421.609385677735,9328,9328,1313.30775,JALJEL000000000,5-10kb
2384,1313.30775:1313.30775_accn|1313.30775.con.0012,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,12547,0.7963325645126933,9991.584686940763,12547,12547,1313.30775,JBBKAE000000000,10-25kb
2385,1313.30775:1313.30775_accn|1313.30775.con.0012,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,13116,0.8038135034496913,10542.817911246151,13116,13116,1313.30775,JBBKAE000000000,10-25kb
2386,1313.30775:1313.30775_accn|1313.30775.con.0012,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,11137,0.9027873565915486,10054.342790360077,11137,11137,1313.30775,JBBKAE000000000,10-25kb
2419,1313.30775:1313.30775_accn|1313.30775.con.0012,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,14592,0.8093439749590494,11809.947282602448,14592,14592,1313.30775,JBJIAH000000000,10-25kb
2420,1313.30775:1313.30775_accn|1313.30775.con.0012,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,10336,0.9048981964479366,9353.027758485872,10336,10336,1313.30775,JBJIAH000000000,10-25kb
2457,1313.30775:1313.30775_accn|1313.30775.con.0012,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,11585,0.7940778427026705,9199.391807710435,11585,11585,1313.30775,JBLTKP000000000,10-25kb
2458,1313.30775:1313.30775_accn|1313.30775.con.0012,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,9918,0.7912539035844489,7847.656215750564,9918,9918,1313.30775,JBLTKP000000000,5-10kb
2560,1313.30775:1313.30775_accn|1313.30775.con.0013,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,11452,0.8670494241584454,9929.450005462517,11452,11452,1313.30775,JALJEL000000000,10-25kb
2585,1313.30775:1313.30775_accn|1313.30775.con.0013,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,10372,0.8736913078950315,9061.926245487266,10372,10372,1313.30775,JBBKAE000000000,10-25kb
2586,1313.30775:1313.30775_accn|1313.30775.con.0013,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,10677,0.866607934128562,9252.772912690656,10677,10677,1313.30775,JBBKAE000000000,10-25kb
2620,1313.30775:1313.30775_accn|1313.30775.con.0013,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,11875,0.8654725754511048,10277.48683348187,11875,11875,1313.30775,JBJIAH000000000,10-25kb
2658,1313.30775:1313.30775_accn|1313.30775.con.0013,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,9575,0.8732114400427836,8360.999538409653,9575,9575,1313.30775,JBLTKP000000000,5-10kb
2760,1313.30775:1313.30775_accn|1313.30775.con.0014,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,10405,0.8940219559670634,9302.298451837294,10405,10405,1313.30775,JALJEL000000000,10-25kb
2785,1313.30775:1313.30775_accn|1313.30775.con.0014,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,9333,0.9041377503530736,8438.317624045236,9333,9333,1313.30775,JBBKAE000000000,5-10kb
2786,1313.30775:1313.30775_accn|1313.30775.con.0014,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,9730,0.8930915393747252,8689.780678116076,9730,9730,1313.30775,JBBKAE000000000,5-10kb
2820,1313.30775:1313.30775_accn|1313.30775.con.0014,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,10835,0.8881595041057675,9623.208226985991,10835,10835,1313.30775,JBJIAH000000000,10-25kb
2959,1313.30775:1313.30775_accn|1313.30775.con.0015,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,10645,0.9202454652564612,9796.012977655031,10645,10645,1313.30775,JALJEL000000000,10-25kb
2984,1313.30775:1313.30775_accn|1313.30775.con.0015,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,9577,0.9317785236220768,8923.64292072863,9577,9577,1313.30775,JBBKAE000000000,5-10kb
2985,1313.30775:1313.30775_accn|1313.30775.con.0015,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,9927,0.9202029257186932,9134.854443609467,9927,9927,1313.30775,JBBKAE000000000,5-10kb
3019,1313.30775:1313.30775_accn|1313.30775.con.0015,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,11051,0.911363533191226,10071.47840529624,11051,11051,1313.30775,JBJIAH000000000,10-25kb
3157,1313.30775:1313.30775_accn|1313.30775.con.0016,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,12126,0.7978377254040366,9674.580258249349,12126,12126,1313.30775,JALJEL000000000,10-25kb
3182,1313.30775:1313.30775_accn|1313.30775.con.0016,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,10904,0.7889018475067976,8602.185745214121,10904,10904,1313.30775,JBBKAE000000000,10-25kb
3183,1313.30775:1313.30775_accn|1313.30775.con.0016,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,11331,0.7974068381097514,9035.416882621594,11331,11331,1313.30775,JBBKAE000000000,10-25kb
3184,1313.30775:1313.30775_accn|1313.30775.con.0016,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,9685,0.9119784093448494,8832.510894504867,9685,9685,1313.30775,JBBKAE000000000,5-10kb
3217,1313.30775:1313.30775_accn|1313.30775.con.0016,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,12608,0.8043259826702369,10140.941989506347,12608,12608,1313.30775,JBJIAH000000000,10-25kb
3255,1313.30775:1313.30775_accn|1313.30775.con.0016,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,10062,0.7861731450024491,7910.474185014643,10062,10062,1313.30775,JBLTKP000000000,10-25kb
3354,1313.30775:1313.30775_accn|1313.30775.con.0017,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,10634,0.795707477112063,8461.553311609678,10634,10634,1313.30775,JALJEL000000000,10-25kb
3379,1313.30775:1313.30775_accn|1313.30775.con.0017,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,9570,0.7868497547442076,7530.152152902067,9570,9570,1313.30775,JBBKAE000000000,5-10kb
3380,1313.30775:1313.30775_accn|1313.30775.con.0017,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,9946,0.7952668786020155,7909.724374575646,9946,9946,1313.30775,JBBKAE000000000,5-10kb
