block_id,query_locus,target_locus,length,identity,score,n_query_windows,n_target_windows,query_genome,target_genome,length_category
829,1313.30775:1313.30775_accn|1313.30775.con.0004,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000017,5340,0.9251661718644776,4940.38735775631,5340,5340,1313.30775,JBLTKP000000000,5-10kb
849,1313.30775:1313.30775_accn|1313.30775.con.0005,1313.30775:1313.30775_accn|1313.30775.con.0009,8839,0.900323119399979,7957.956052376415,8839,8839,1313.30775,1313.30775,5-10kb
872,1313.30775:1313.30775_accn|1313.30775.con.0005,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000002,8664,0.908149685752839,7868.208877362597,8664,8664,1313.30775,CAYEVI000000000,5-10kb
880,1313.30775:1313.30775_accn|1313.30775.con.0005,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000010,5692,0.9123073018510582,5192.853162136224,5692,5692,1313.30775,CAYEVI000000000,5-10kb
925,1313.30775:1313.30775_accn|1313.30775.con.0005,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,15764,0.9008126014411014,14200.409849117525,15764,15764,1313.30775,JALJEL000000000,10-25kb
931,1313.30775:1313.30775_accn|1313.30775.con.0005,JALJEL000000000:JALJEL000000000_accn|JALJEL010000008,9667,0.9086024335897044,8783.459725511671,9667,9667,1313.30775,JALJEL000000000,5-10kb
949,1313.30775:1313.30775_accn|1313.30775.con.0005,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,21274,0.900776171161345,19163.112265286454,21274,21274,1313.30775,JBBKAE000000000,10-25kb
956,1313.30775:1313.30775_accn|1313.30775.con.0005,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000008,6809,0.9034827279990756,6151.813894945706,6809,6809,1313.30775,JBBKAE000000000,5-10kb
960,1313.30775:1313.30775_accn|1313.30775.con.0005,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000012,6193,0.9055206841271,5607.88959679913,6193,6193,1313.30775,JBBKAE000000000,5-10kb
987,1313.30775:1313.30775_accn|1313.30775.con.0005,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000004,9363,0.902889081234133,8453.750467595188,9363,9363,1313.30775,JBJIAH000000000,5-10kb
993,1313.30775:1313.30775_accn|1313.30775.con.0005,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000010,5298,0.9131280044133956,4837.752167382169,5298,5298,1313.30775,JBJIAH000000000,5-10kb
1022,1313.30775:1313.30775_accn|1313.30775.con.0005,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,19643,0.901344298665078,17705.106058678128,19643,19643,1313.30775,JBLTKP000000000,10-25kb
1023,1313.30775:1313.30775_accn|1313.30775.con.0005,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,16657,0.9030692552614316,15042.424584889666,16657,16657,1313.30775,JBLTKP000000000,10-25kb
1025,1313.30775:1313.30775_accn|1313.30775.con.0005,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,12312,0.908273936272222,11182.668703383595,12312,12312,1313.30775,JBLTKP000000000,10-25kb
1057,1313.30775:1313.30775_accn|1313.30775.con.0006,1313.30775:1313.30775_accn|1313.30775.con.0009,10283,0.9036883345872848,9292.62714456105,10283,10283,1313.30775,1313.30775,10-25kb
1063,1313.30775:1313.30775_accn|1313.30775.con.0006,1313.30775:1313.30775_accn|1313.30775.con.0015,5461,0.9175347313261558,5010.657167772137,5461,5461,1313.30775,1313.30775,5-10kb
1079,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000001,12220,0.9010419276437166,11010.732355806216,12220,12220,1313.30775,CAYEVI000000000,10-25kb
1080,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000002,10083,0.9103338211979012,9178.895919138437,10083,10083,1313.30775,CAYEVI000000000,10-25kb
1088,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000010,6648,0.9162444056432396,6091.192808716257,6648,6648,1313.30775,CAYEVI000000000,5-10kb
1089,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000011,5062,0.9027150327757124,4569.543495910657,5062,5062,1313.30775,CAYEVI000000000,5-10kb
1091,1313.30775:1313.30775_accn|1313.30775.con.0006,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000013,5354,0.9019405935416908,4828.989937822213,5354,5354,1313.30775,CAYEVI000000000,5-10kb
1133,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,18388,0.9045502170611482,16632.869391320393,18388,18388,1313.30775,JALJEL000000000,10-25kb
1134,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,18135,0.9021085650000056,16359.738826275105,18135,18135,1313.30775,JALJEL000000000,10-25kb
1139,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000008,11268,0.9116161885377548,10272.091212443422,11268,11268,1313.30775,JALJEL000000000,10-25kb
1140,1313.30775:1313.30775_accn|1313.30775.con.0006,JALJEL000000000:JALJEL000000000_accn|JALJEL010000009,10539,0.901686444185326,9502.87343526915,10539,10539,1313.30775,JALJEL000000000,10-25kb
1157,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,24769,0.9032274336517204,22372.040304119462,24769,24769,1313.30775,JBBKAE000000000,10-25kb
1162,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000006,10640,0.9034888758510364,9613.121639055027,10640,10640,1313.30775,JBBKAE000000000,10-25kb
1164,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000008,7913,0.9072307451059606,7178.916886023466,7913,7913,1313.30775,JBBKAE000000000,5-10kb
1168,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000012,7238,0.909408208972923,6582.296616546017,7238,7238,1313.30775,JBBKAE000000000,5-10kb
1175,1313.30775:1313.30775_accn|1313.30775.con.0006,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000019,5306,0.9063525759202532,4809.106767832864,5306,5306,1313.30775,JBBKAE000000000,5-10kb
1195,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000004,10888,0.9059824668757596,9864.33709934327,10888,10888,1313.30775,JBJIAH000000000,10-25kb
1201,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000010,6165,0.9158313670411652,5646.100377808783,6165,6165,1313.30775,JBJIAH000000000,5-10kb
1205,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000014,5473,0.9020561633853884,4936.95338220823,5473,5473,1313.30775,JBJIAH000000000,5-10kb
1206,1313.30775:1313.30775_accn|1313.30775.con.0006,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000015,5095,0.9013201272882732,4592.226048533752,5095,5095,1313.30775,JBJIAH000000000,5-10kb
1230,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,22880,0.9043788878325498,20692.18895360874,22880,22880,1313.30775,JBLTKP000000000,10-25kb
1231,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,19414,0.9076102167595772,17620.34474817043,19414,19414,1313.30775,JBLTKP000000000,10-25kb
1233,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,14377,0.9126201820497728,13120.740357329583,14377,14377,1313.30775,JBLTKP000000000,10-25kb
1234,1313.30775:1313.30775_accn|1313.30775.con.0006,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000005,13133,0.9005352514831809,11826.729457728616,13133,13133,1313.30775,JBLTKP000000000,10-25kb
1549,1313.30775:1313.30775_accn|1313.30775.con.0008,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,9336,0.9362116147487576,8740.471635294401,9336,9336,1313.30775,JALJEL000000000,5-10kb
1555,1313.30775:1313.30775_accn|1313.30775.con.0008,JALJEL000000000:JALJEL000000000_accn|JALJEL010000011,5048,0.9291591502920457,4690.395390674246,5048,5048,1313.30775,JALJEL000000000,5-10kb
1572,1313.30775:1313.30775_accn|1313.30775.con.0008,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,13890,0.9261091389035012,12863.655939369632,13890,13890,1313.30775,JBBKAE000000000,10-25kb
1574,1313.30775:1313.30775_accn|1313.30775.con.0008,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000005,7340,0.918942339288206,6745.036770375432,7340,7340,1313.30775,JBBKAE000000000,5-10kb
1576,1313.30775:1313.30775_accn|1313.30775.con.0008,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000007,5122,0.9211458861420506,4718.109228819583,5122,5122,1313.30775,JBBKAE000000000,5-10kb
1579,1313.30775:1313.30775_accn|1313.30775.con.0008,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000010,5088,0.9349391612673338,4756.970452528194,5088,5088,1313.30775,JBBKAE000000000,5-10kb
1606,1313.30775:1313.30775_accn|1313.30775.con.0008,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,12897,0.929116820648766,11982.819635907132,12897,12897,1313.30775,JBJIAH000000000,10-25kb
1610,1313.30775:1313.30775_accn|1313.30775.con.0008,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000006,6754,0.923264789619997,6235.73038909346,6754,6754,1313.30775,JBJIAH000000000,5-10kb
1612,1313.30775:1313.30775_accn|1313.30775.con.0008,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000008,5004,0.9322255658771316,4664.856731649167,5004,5004,1313.30775,JBJIAH000000000,5-10kb
1649,1313.30775:1313.30775_accn|1313.30775.con.0008,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000007,6110,0.9008247226343292,5504.0390552957515,6110,6110,1313.30775,JBLTKP000000000,5-10kb
1650,1313.30775:1313.30775_accn|1313.30775.con.0008,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000008,5917,0.9257232569509866,5477.504511378987,5917,5917,1313.30775,JBLTKP000000000,5-10kb
1651,1313.30775:1313.30775_accn|1313.30775.con.0008,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000009,5087,0.9291412005527794,4726.541287211989,5087,5087,1313.30775,JBLTKP000000000,5-10kb
1677,1313.30775:1313.30775_accn|1313.30775.con.0009,1313.30775:1313.30775_accn|1313.30775.con.0011,6067,0.9093418471490884,5516.976986653519,6067,6067,1313.30775,1313.30775,5-10kb
1697,1313.30775:1313.30775_accn|1313.30775.con.0009,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000001,8906,0.9144574219830958,8144.157800181451,8906,8906,1313.30775,CAYEVI000000000,5-10kb
1698,1313.30775:1313.30775_accn|1313.30775.con.0009,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000002,7390,0.9285765196602832,6862.180480289492,7390,7390,1313.30775,CAYEVI000000000,5-10kb
1699,1313.30775:1313.30775_accn|1313.30775.con.0009,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000003,7882,0.9026618233167872,7114.780491382918,7882,7882,1313.30775,CAYEVI000000000,5-10kb
1750,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,20067,0.906416344118204,18189.05677742,20067,20067,1313.30775,JALJEL000000000,10-25kb
1751,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,13444,0.9199973195865738,12368.4439645219,13444,13444,1313.30775,JALJEL000000000,10-25kb
1752,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,13262,0.9186803182343808,12183.538380424356,13262,13262,1313.30775,JALJEL000000000,10-25kb
1753,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,11708,0.9098087649756004,10652.041020334327,11708,11708,1313.30775,JALJEL000000000,10-25kb
1755,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000006,9878,0.9124470370845214,9013.151832320902,9878,9878,1313.30775,JALJEL000000000,5-10kb
1757,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000008,8244,0.9297119700142932,7664.545480797832,8244,8244,1313.30775,JALJEL000000000,5-10kb
1758,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000009,7656,0.9154586304457106,7008.75127469236,7656,7656,1313.30775,JALJEL000000000,5-10kb
1759,1313.30775:1313.30775_accn|1313.30775.con.0009,JALJEL000000000:JALJEL000000000_accn|JALJEL010000010,6556,0.9077374213155656,5951.126534144848,6556,6556,1313.30775,JALJEL000000000,5-10kb
1775,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,18096,0.919612947279283,16641.315893965904,18096,18096,1313.30775,JBBKAE000000000,10-25kb
1776,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,18737,0.9055151056069146,16966.63653375676,18737,18737,1313.30775,JBBKAE000000000,10-25kb
1780,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000006,7778,0.9172576614629,7134.430090858436,7778,7778,1313.30775,JBBKAE000000000,5-10kb
1782,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000008,5799,0.9241936376912598,5359.398904971616,5799,5799,1313.30775,JBBKAE000000000,5-10kb
1786,1313.30775:1313.30775_accn|1313.30775.con.0009,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000012,5286,0.9256515740688788,4892.994220528093,5286,5286,1313.30775,JBBKAE000000000,5-10kb
1813,1313.30775:1313.30775_accn|1313.30775.con.0009,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000004,7977,0.9224419824995737,7358.319694399099,7977,7977,1313.30775,JBJIAH000000000,5-10kb
1814,1313.30775:1313.30775_accn|1313.30775.con.0009,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000005,8255,0.9149271454451962,7552.723585650094,8255,8255,1313.30775,JBJIAH000000000,5-10kb
1816,1313.30775:1313.30775_accn|1313.30775.con.0009,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000007,6494,0.9142010333509905,5936.8215105813315,6494,6494,1313.30775,JBJIAH000000000,5-10kb
1820,1313.30775:1313.30775_accn|1313.30775.con.0009,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000011,5029,0.9074560925599678,4563.5966894840785,5029,5029,1313.30775,JBJIAH000000000,5-10kb
1848,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,16733,0.9204011955829704,15401.073205689843,16733,16733,1313.30775,JBLTKP000000000,10-25kb
1849,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,14185,0.9231886251578404,13095.430647863968,14185,14185,1313.30775,JBLTKP000000000,10-25kb
1851,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,10489,0.9298286799698428,9752.973024203682,10489,10489,1313.30775,JBLTKP000000000,10-25kb
1852,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000005,9620,0.9166051197915398,8817.741252394613,9620,9620,1313.30775,JBLTKP000000000,5-10kb
1853,1313.30775:1313.30775_accn|1313.30775.con.0009,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000006,8139,0.90710081258987,7382.893513668952,8139,8139,1313.30775,JBLTKP000000000,5-10kb
1958,1313.30775:1313.30775_accn|1313.30775.con.0010,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,6854,0.9155337714759516,6275.068469696173,6854,6854,1313.30775,JALJEL000000000,5-10kb
1981,1313.30775:1313.30775_accn|1313.30775.con.0010,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,10181,0.9085425858972144,9249.872067019538,10181,10181,1313.30775,JBBKAE000000000,10-25kb
1983,1313.30775:1313.30775_accn|1313.30775.con.0010,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000005,5282,0.906810466034866,4789.772881596163,5282,5282,1313.30775,JBBKAE000000000,5-10kb
2015,1313.30775:1313.30775_accn|1313.30775.con.0010,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,9498,0.909090754340445,8634.543984725546,9498,9498,1313.30775,JBJIAH000000000,5-10kb
2104,1313.30775:1313.30775_accn|1313.30775.con.0011,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000001,7169,0.9056988469185872,6492.955033559351,7169,7169,1313.30775,CAYEVI000000000,5-10kb
2105,1313.30775:1313.30775_accn|1313.30775.con.0011,CAYEVI000000000:CAYEVI000000000_accn|CAYEVI010000002,5944,0.9191043172984892,5463.15606202222,5944,5944,1313.30775,CAYEVI000000000,5-10kb
2158,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,10821,0.9095970541157792,9842.749722586848,10821,10821,1313.30775,JALJEL000000000,10-25kb
2159,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,10674,0.9094614290440108,9707.591293615773,10674,10674,1313.30775,JALJEL000000000,10-25kb
2160,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,9424,0.9015058418638832,8495.791053725236,9424,9424,1313.30775,JALJEL000000000,5-10kb
2162,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000006,7958,0.905098439806834,7202.773383982784,7958,7958,1313.30775,JALJEL000000000,5-10kb
2164,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000008,6631,0.9195006037324946,6097.208503350172,6631,6631,1313.30775,JALJEL000000000,5-10kb
2165,1313.30775:1313.30775_accn|1313.30775.con.0011,JALJEL000000000:JALJEL000000000_accn|JALJEL010000009,6166,0.9053899828131516,5582.634634025893,6166,6166,1313.30775,JALJEL000000000,5-10kb
2182,1313.30775:1313.30775_accn|1313.30775.con.0011,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,14584,0.9108122988240496,13283.286566049936,14584,14584,1313.30775,JBBKAE000000000,10-25kb
2187,1313.30775:1313.30775_accn|1313.30775.con.0011,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000006,6271,0.9070514064023067,5688.119369548866,6271,6271,1313.30775,JBBKAE000000000,5-10kb
2220,1313.30775:1313.30775_accn|1313.30775.con.0011,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000004,6425,0.911949262660834,5859.274012595859,6425,6425,1313.30775,JBJIAH000000000,5-10kb
2221,1313.30775:1313.30775_accn|1313.30775.con.0011,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000005,6645,0.9063576218863222,6022.746397434611,6645,6645,1313.30775,JBJIAH000000000,5-10kb
2223,1313.30775:1313.30775_accn|1313.30775.con.0011,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000007,5228,0.905526061972764,4734.09025199361,5228,5228,1313.30775,JBJIAH000000000,5-10kb
2255,1313.30775:1313.30775_accn|1313.30775.con.0011,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,13473,0.911426057804438,12279.643276799194,13473,13473,1313.30775,JBLTKP000000000,10-25kb
2256,1313.30775:1313.30775_accn|1313.30775.con.0011,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,11436,0.9121478402321612,10431.322700894994,11436,11436,1313.30775,JBLTKP000000000,10-25kb
2258,1313.30775:1313.30775_accn|1313.30775.con.0011,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,8447,0.9190681706577613,7763.368837546109,8447,8447,1313.30775,JBLTKP000000000,5-10kb
2259,1313.30775:1313.30775_accn|1313.30775.con.0011,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000005,7744,0.9081694030225884,7032.863857006924,7744,7744,1313.30775,JBLTKP000000000,5-10kb
2363,1313.30775:1313.30775_accn|1313.30775.con.0012,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,7492,0.9107636712442008,6823.441424961552,7492,7492,1313.30775,JALJEL000000000,5-10kb
2386,1313.30775:1313.30775_accn|1313.30775.con.0012,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,11137,0.9027873565915486,10054.342790360077,11137,11137,1313.30775,JBBKAE000000000,10-25kb
2388,1313.30775:1313.30775_accn|1313.30775.con.0012,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000005,5880,0.9013288856017386,5299.813847338223,5880,5880,1313.30775,JBBKAE000000000,5-10kb
2420,1313.30775:1313.30775_accn|1313.30775.con.0012,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,10336,0.9048981964479366,9353.027758485872,10336,10336,1313.30775,JBJIAH000000000,10-25kb
2424,1313.30775:1313.30775_accn|1313.30775.con.0012,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000006,5413,0.9008582547822096,4876.345733136101,5413,5413,1313.30775,JBJIAH000000000,5-10kb
2761,1313.30775:1313.30775_accn|1313.30775.con.0014,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,6931,0.904870281812896,6271.655923245182,6931,6931,1313.30775,JALJEL000000000,5-10kb
2762,1313.30775:1313.30775_accn|1313.30775.con.0014,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,6800,0.9040934846224492,6147.835695432654,6800,6800,1313.30775,JALJEL000000000,5-10kb
2785,1313.30775:1313.30775_accn|1313.30775.con.0014,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,9333,0.9041377503530736,8438.317624045236,9333,9333,1313.30775,JBBKAE000000000,5-10kb
2858,1313.30775:1313.30775_accn|1313.30775.con.0014,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,8621,0.9049442119176516,7801.5240509420755,8621,8621,1313.30775,JBLTKP000000000,5-10kb
2859,1313.30775:1313.30775_accn|1313.30775.con.0014,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,7361,0.9063284817593592,6671.483954230643,7361,7361,1313.30775,JBLTKP000000000,5-10kb
2861,1313.30775:1313.30775_accn|1313.30775.con.0014,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,5414,0.912157355676337,4938.419923631689,5414,5414,1313.30775,JBLTKP000000000,5-10kb
2959,1313.30775:1313.30775_accn|1313.30775.con.0015,JALJEL000000000:JALJEL000000000_accn|JALJEL010000001,10645,0.9202454652564612,9796.012977655031,10645,10645,1313.30775,JALJEL000000000,10-25kb
2960,1313.30775:1313.30775_accn|1313.30775.con.0015,JALJEL000000000:JALJEL000000000_accn|JALJEL010000002,7120,0.9336616873218726,6647.671213731733,7120,7120,1313.30775,JALJEL000000000,5-10kb
2961,1313.30775:1313.30775_accn|1313.30775.con.0015,JALJEL000000000:JALJEL000000000_accn|JALJEL010000003,7033,0.9299346085249498,6540.230101755972,7033,7033,1313.30775,JALJEL000000000,5-10kb
2962,1313.30775:1313.30775_accn|1313.30775.con.0015,JALJEL000000000:JALJEL000000000_accn|JALJEL010000004,6209,0.9210293656667388,5718.67133142478,6209,6209,1313.30775,JALJEL000000000,5-10kb
2964,1313.30775:1313.30775_accn|1313.30775.con.0015,JALJEL000000000:JALJEL000000000_accn|JALJEL010000006,5211,0.9255013726517176,4822.7876528881,5211,5211,1313.30775,JALJEL000000000,5-10kb
2984,1313.30775:1313.30775_accn|1313.30775.con.0015,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000001,9577,0.9317785236220768,8923.64292072863,9577,9577,1313.30775,JBBKAE000000000,5-10kb
2985,1313.30775:1313.30775_accn|1313.30775.con.0015,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000002,9927,0.9202029257186932,9134.854443609467,9927,9927,1313.30775,JBBKAE000000000,5-10kb
2987,1313.30775:1313.30775_accn|1313.30775.con.0015,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000004,5132,0.908649155309762,4663.187465049698,5132,5132,1313.30775,JBBKAE000000000,5-10kb
3019,1313.30775:1313.30775_accn|1313.30775.con.0015,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000001,11051,0.911363533191226,10071.47840529624,11051,11051,1313.30775,JBJIAH000000000,10-25kb
3057,1313.30775:1313.30775_accn|1313.30775.con.0015,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000001,8844,0.9340858824592332,8261.055544469458,8844,8844,1313.30775,JBLTKP000000000,5-10kb
3058,1313.30775:1313.30775_accn|1313.30775.con.0015,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000002,7487,0.9402543452974712,7039.684283242166,7487,7487,1313.30775,JBLTKP000000000,5-10kb
3060,1313.30775:1313.30775_accn|1313.30775.con.0015,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000004,5562,0.9470433512724828,5267.455119777549,5562,5562,1313.30775,JBLTKP000000000,5-10kb
3061,1313.30775:1313.30775_accn|1313.30775.con.0015,JBLTKP000000000:JBLTKP000000000_accn|JBLTKP010000005,5073,0.9273162760757814,4704.275468532439,5073,5073,1313.30775,JBLTKP000000000,5-10kb
3161,1313.30775:1313.30775_accn|1313.30775.con.0016,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,6515,0.921434453650484,6003.145465532903,6515,6515,1313.30775,JALJEL000000000,5-10kb
3184,1313.30775:1313.30775_accn|1313.30775.con.0016,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,9685,0.9119784093448494,8832.510894504867,9685,9685,1313.30775,JBBKAE000000000,5-10kb
3186,1313.30775:1313.30775_accn|1313.30775.con.0016,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000005,5117,0.9090193408903434,4651.451967335887,5117,5117,1313.30775,JBBKAE000000000,5-10kb
3218,1313.30775:1313.30775_accn|1313.30775.con.0016,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,8987,0.9140370466639762,8214.450938369155,8987,8987,1313.30775,JBJIAH000000000,5-10kb
3358,1313.30775:1313.30775_accn|1313.30775.con.0017,JALJEL000000000:JALJEL000000000_accn|JALJEL010000005,5658,0.920781658393834,5209.782623192313,5658,5658,1313.30775,JALJEL000000000,5-10kb
3381,1313.30775:1313.30775_accn|1313.30775.con.0017,JBBKAE000000000:JBBKAE000000000_accn|JBBKAE010000003,8417,0.9125828998917936,7681.210268389226,8417,8417,1313.30775,JBBKAE000000000,5-10kb
3415,1313.30775:1313.30775_accn|1313.30775.con.0017,JBJIAH000000000:JBJIAH000000000_accn|JBJIAH010000002,7813,0.9143152200501578,7143.544814251883,7813,7813,1313.30775,JBJIAH000000000,5-10kb
