sequence_id	hmm_name	bitscore	evalue	c_evalue	i_evalue	env_from	env_to	dom_bitscore
accn|1313.30775.con.0003_85	ABC_tran	119.96554565429688	1.2663889246982514e-35	6.6725971887771095e-37	1.6498790906059592e-35	21	177	119.59346771240234
accn|1313.30775.con.0003_85	AAA_21	44.9721794128418	1.660826364275509e-12	4.243464390258507e-09	1.6321621367716515e-07	33	106	28.57765007019043
accn|1313.30775.con.0003_86	PhoU	156.4746856689453	1.9928312097342504e-47	4.20635294755447e-29	2.1841487680176585e-26	17	105	89.04065704345703
accn|1313.30775.con.0003_86	PhoU	156.4746856689453	1.9928312097342504e-47	9.244595754919892e-23	4.800256345742154e-20	121	206	68.71417236328125
accn|1313.30775.con.0003_87	Lig_chan-Glu_bd	40.44904327392578	2.9107494467422424e-11	2.7193368056983254e-12	1.1296125090870844e-09	41	139	35.32748794555664
accn|1313.30775.con.0003_87	SBP_bac_3	122.37445831298828	1.16947249239476e-36	9.962924383274908e-39	2.2992215493402204e-36	42	264	121.42451477050781
accn|1313.30775.con.0003_88	GntR	48.10954666137695	7.634540883575027e-14	5.408865076319976e-16	1.604887537645227e-13	6	69	47.076026916503906
accn|1313.30775.con.0003_88	Aminotran_1_2	55.706275939941406	5.115825658197541e-16	4.616555346757711e-17	9.588585455215766e-15	88	364	51.51885223388672
accn|1313.30775.con.0003_89	AAL_decarboxy	231.9037322998047	5.967208852372566e-70	3.278088693001228e-73	6.80859021536355e-70	1	212	231.71644592285156
accn|1313.30775.con.0003_9	PDDEXK_2	40.94746780395508	2.0537992434397545e-11	1.1117049932492346e-14	2.3090112709786605e-11	1	124	40.78104782104492
accn|1313.30775.con.0003_90	YhfC	271.7635192871094	4.5468651446178504e-82	2.704961522789478e-85	5.618205082833745e-82	8	231	271.4630432128906
accn|1313.30775.con.0003_91	FAD_binding_4	89.41339111328125	1.8424621191437495e-26	2.371469892051706e-29	4.9255429657913935e-26	34	164	88.02980041503906
accn|1313.30775.con.0003_91	MurB_C	121.55191040039062	1.4694409195494968e-36	1.556655615365583e-39	3.233173713114316e-36	198	297	120.45330047607422
accn|1313.30775.con.0003_92	ABC_tran	130.99488830566406	4.9783012829099884e-39	3.8997465802849e-40	9.642587675299687e-39	23	166	130.0650177001953
accn|1313.30775.con.0003_92	TOBE_2	29.73995018005371	5.7778735170880575e-08	2.344537621875604e-10	1.2174011601589074e-07	276	345	28.702882766723633
accn|1313.30775.con.0003_93	BPD_transp_1	46.699344635009766	3.306012273128675e-13	5.4118640965996604e-15	3.306012273128675e-13	47	263	46.699344635009766
accn|1313.30775.con.0003_94	BPD_transp_1	51.27437210083008	1.3053649995158102e-14	2.1368517084033485e-16	1.3053649995158102e-14	72	251	51.27437210083008
accn|1313.30775.con.0003_95	Lipoprotein_8	40.13010025024414	2.1531224917621773e-11	4.269791152564548e-14	8.868356223876567e-11	2	118	38.102294921875
accn|1313.30775.con.0003_95	SBP_bac_1	69.85792541503906	4.190811177163787e-20	5.744410881096278e-22	1.4913926750046214e-19	41	291	68.0473403930664
accn|1313.30775.con.0003_95	SBP_bac_11	46.74562072753906	3.5629927883150493e-13	1.6297295071851836e-15	5.641580310706045e-13	45	291	46.09273910522461
accn|1313.30775.con.0003_95	SBP_bac_8	115.8586654663086	3.3102343020186902e-34	1.7601506669130855e-36	4.062036594642754e-34	49	322	115.56707763671875
accn|1313.30775.con.0003_95	SBP_bac_6	101.74418640136719	4.767398280238556e-30	1.5051126016508747e-32	6.252237747257733e-30	81	330	101.35855865478516
accn|1313.30775.con.0003_96	LOR	52.453487396240234	5.3451944722076505e-15	4.08004596974567e-18	8.474255479161758e-15	1	149	51.80092239379883
accn|1313.30775.con.0003_97	tRNA-synt_2c	600.8413696289062	2.5385203503674313e-181	1.7149669930284056e-184	3.561986444519998e-181	8	559	600.3557739257812
accn|1313.30775.con.0003_97	tRNA_SAD	70.98380279541016	6.759429180941737e-21	1.442561809585805e-23	1.4981004392548587e-20	656	698	69.8774642944336
accn|1313.30775.con.0003_97	DHHA1	51.254539489746094	1.5060074969909365e-14	4.1688474965060885e-17	2.1646740625607865e-14	774	872	50.74858093261719
accn|1313.30775.con.0003_98	Alpha-amylase	95.8365707397461	3.7296806977612993e-28	6.1225061848832125e-30	1.412938371778048e-27	20	446	93.9300765991211
accn|1313.30775.con.0003_98	Alpha-amy_C_pro	53.5465087890625	2.0477482073852007e-15	3.0624779199466584e-18	6.360766639729209e-15	423	480	51.97020721435547
accn|1313.30775.con.0003_99	ABC_tran	106.23707580566406	2.1950869024933567e-31	1.3978156704965948e-32	3.4562656519302705e-31	17	161	105.59854888916016
accn|1313.30775.con.0003_99	AAA_21	51.80927658081055	1.3749946089941302e-14	3.293459159915317e-11	1.2667619768785397e-09	65	195	35.50684356689453
accn|1313.30775.con.0004_10	NUDIX	44.12786865234375	2.139220235807658e-12	1.0408050691796229e-14	2.702190160857596e-12	12	137	43.79945373535156
accn|1313.30775.con.0004_100	Peripla_BP_2	131.30337524414062	4.0861311586032045e-39	4.7486791593517866e-42	4.93150330698683e-39	60	298	131.0360870361328
accn|1313.30775.con.0004_101	YidD	99.72541046142578	6.428770299557297e-30	3.509449650905853e-33	7.289126924931457e-30	2	67	99.55066680908203
accn|1313.30775.con.0004_102	S4	54.168846130371094	1.0186337125334596e-15	1.0737804289225082e-17	2.787802438590062e-15	1	47	52.76902770996094
accn|1313.30775.con.0004_102	PseudoU_synth_2	92.74414825439453	2.8252396892044496e-27	1.2549983614846798e-29	4.3443859946727996e-27	60	195	92.13742065429688
accn|1313.30775.con.0004_103	SMC_ScpB	187.19325256347656	1.6691329461450397e-56	9.455857567357725e-60	1.9639816167401995e-56	5	166	186.963623046875
accn|1313.30775.con.0004_104	SMC_ScpA	102.88627624511719	2.9349873471855207e-30	1.8760797820441512e-33	3.8966177073057024e-30	18	232	102.48352813720703
accn|1313.30775.con.0004_105	Phage_int_SAM_1	25.439659118652344	1.4244739497743284e-06	6.056454441246415e-09	4.193085291489601e-06	4	76	23.93707847595215
accn|1313.30775.con.0004_105	Phage_integrase	42.01006317138672	9.163548231801489e-12	5.773582017416992e-14	1.3324144277972324e-11	93	244	41.4808349609375
accn|1313.30775.con.0004_106	CBS	63.9455451965332	1.3916652689182485e-18	2.021290256576772e-08	8.39643972581991e-06	20	72	23.03081512451172
accn|1313.30775.con.0004_106	CBS	63.9455451965332	1.3916652689182485e-18	1.141621544731041e-13	4.742295896812745e-11	82	139	39.83171081542969
accn|1313.30775.con.0004_107	Metallophos_2	91.15320587158203	7.620748833616836e-27	8.975579529944018e-30	9.321139341846864e-27	5	150	90.86912536621094
accn|1313.30775.con.0004_108	Ham1p_like	208.65919494628906	7.827305594622113e-63	4.910114042672989e-66	1.0198306866631797e-62	124	313	208.2845458984375
accn|1313.30775.con.0004_109	Asp_Glu_race	90.60929107666016	1.3213816522166335e-26	8.096152290445386e-30	1.6815708307255067e-26	10	214	90.2672348022461
accn|1313.30775.con.0004_11	Peptidase_M50	65.77688598632812	3.9479784231691847e-19	5.560017229650434e-16	3.8493852619946503e-13	45	143	46.193790435791016
accn|1313.30775.con.0004_110	UPF0154	76.11306762695312	1.6304295070914064e-22	9.865838767886009e-26	2.049134712089924e-22	10	69	75.79513549804688
accn|1313.30775.con.0004_111	Alpha-amylase	476.4322204589844	1.2436852535071733e-143	6.2841826728987905e-146	1.4502497124011986e-143	11	466	476.2122802734375
accn|1313.30775.con.0004_111	Malt_amylase_C	33.35060501098633	4.188507124581715e-09	1.088091824552049e-11	1.1299833597973029e-08	466	536	31.969602584838867
accn|1313.30775.con.0004_111	SusG_C	47.197383880615234	2.331657067181073e-13	7.697662782787119e-16	7.994022799924423e-13	478	536	45.48347091674805
accn|1313.30775.con.0004_112	PTS_EIIB	52.11935043334961	3.4977464064254972e-15	1.4199841554685013e-17	5.898614181816154e-15	9	42	51.393226623535156
accn|1313.30775.con.0004_112	PTS_EIIC	138.39817810058594	3.101657246183778e-41	1.7920022606743062e-43	3.101657246183778e-41	110	413	138.39817810058594
accn|1313.30775.con.0004_112	PTS_EIIA_1	164.81524658203125	7.65559862790451e-50	2.3915543592246227e-52	1.2418146010273853e-49	505	631	164.13621520996094
accn|1313.30775.con.0004_113	GntR	58.13571548461914	5.657752098103855e-17	3.7611403619087987e-19	1.1159840759549392e-16	3	66	57.19075393676758
accn|1313.30775.con.0004_113	HTH_DeoR	24.02412223815918	2.684655379063939e-06	2.216656236520476e-08	6.577135718932898e-06	27	70	22.777881622314453
accn|1313.30775.con.0004_113	UTRA	99.00321960449219	2.2317835156334742e-29	5.658278108355387e-32	2.9380609077635343e-29	88	227	98.61621856689453
accn|1313.30775.con.0004_114	ABC_tran	102.14140319824219	4.0369756972908274e-30	2.632123831019835e-31	6.508239520271663e-30	25	180	101.46967315673828
accn|1313.30775.con.0004_115	BPD_transp_2	77.70316314697266	8.770117029965569e-23	2.9798043348026513e-25	1.0315089338975179e-22	3	281	77.47209930419922
accn|1313.30775.con.0004_116	ABC_sub_bind	227.4616241455078	2.3495351105795406e-68	2.6986731929618064e-71	2.802572110890836e-68	1	265	227.21026611328125
accn|1313.30775.con.0004_117	ABC_tran	106.48890686035156	1.8352483951160813e-31	1.0258263449248667e-32	2.5364777600106524e-31	25	179	106.03375244140625
accn|1313.30775.con.0004_117	oligo_HPY	39.161964416503906	8.039261698722428e-11	1.5379227837541618e-13	1.597132810928697e-10	230	281	38.20701217651367
accn|1313.30775.con.0004_118	ABC_tran	112.48587799072266	2.5824630210978504e-33	1.4944943676693205e-34	3.695315240058546e-33	28	188	111.98188018798828
accn|1313.30775.con.0004_118	AAA_21	39.92325973510742	5.725509838224275e-11	4.272083957552469e-09	1.6431700703400885e-07	123	224	28.568063735961914
accn|1313.30775.con.0004_118	oligo_HPY	47.912132263183594	1.491133777605555e-13	2.9557189056796358e-16	3.0695140835483016e-13	239	302	46.90776062011719
accn|1313.30775.con.0004_119	OppC_N	39.13285446166992	5.660270780612966e-11	1.3771087917763603e-13	2.8602549605195e-10	28	84	36.8800048828125
accn|1313.30775.con.0004_119	BPD_transp_1	93.54381561279297	1.405694802394061e-27	2.3010892287625457e-29	1.405694802394061e-27	121	308	93.54381561279297
accn|1313.30775.con.0004_12	DUF3013	207.72296142578125	9.928751588217913e-63	5.314702395659996e-66	1.1038636875785812e-62	1	155	207.57337951660156
accn|1313.30775.con.0004_120	BPD_transp_1	132.65960693359375	1.4046203197088044e-39	2.299330325955674e-41	1.4046203197088044e-39	298	492	132.65960693359375
accn|1313.30775.con.0004_121	SBP_bac_5	171.16552734375	3.982335646178619e-51	7.989967882900593e-54	5.531721097594844e-51	77	526	170.69590759277344
accn|1313.30775.con.0004_122	Wzy_C	65.51751708984375	4.965317168329715e-19	2.3906197247615384e-22	4.965317168329715e-19	190	325	65.51751708984375
accn|1313.30775.con.0004_123	Alpha-amylase	47.05875778198242	2.351817642444474e-13	1.7317748466717422e-15	3.9965515072635653e-13	32	412	46.299781799316406
accn|1313.30775.con.0004_124	BPD_transp_1	89.40182495117188	2.6218762670934613e-26	4.291949594664308e-28	2.6218762670934613e-26	87	273	89.40182495117188
accn|1313.30775.con.0004_125	BPD_transp_1	65.00350189208984	8.0125872417170975e-19	1.3116416283985619e-20	8.0125872417170975e-19	82	288	65.00350189208984
accn|1313.30775.con.0004_126	SBP_bac_1	160.3790283203125	1.1483743343160035e-47	6.238293741898104e-50	1.6196170127402952e-47	41	337	159.8885955810547
accn|1313.30775.con.0004_126	SBP_bac_8	136.21566772460938	2.0625633154117197e-40	8.937443350363736e-43	2.0625633154117197e-40	51	364	136.21566772460938
accn|1313.30775.con.0004_127	Glyco_hydro_36N	244.8268585205078	1.0442180642233008e-73	8.331720200228339e-77	1.730498285587426e-73	26	279	244.10809326171875
accn|1313.30775.con.0004_127	Melibiase	542.37060546875	4.480185717764731e-164	2.8313674709156927e-167	5.880750237091894e-164	283	628	541.9821166992188
accn|1313.30775.con.0004_127	Glyco_hydro_31_2nd	26.978492736816406	3.0377559537533474e-07	5.41014294373325e-10	5.61843344706698e-07	326	553	26.10075569152832
accn|1313.30775.con.0004_127	Glyco_hydro_36C	55.964317321777344	4.773745348680694e-16	5.347316033261034e-19	1.1106375401083168e-15	643	717	54.78928756713867
accn|1313.30775.con.0004_128	AraC_binding	110.4634017944336	5.736829935011778e-33	9.612384223260864e-36	9.982461015856408e-33	15	153	109.68457794189453
accn|1313.30775.con.0004_128	HTH_AraC	62.520938873291016	2.9233732655353877e-18	6.029963082460763e-10	4.174744440757002e-07	182	223	26.95437240600586
accn|1313.30775.con.0004_128	HTH_18	78.97055053710938	2.840537009063752e-23	8.639655798343043e-26	4.486141273289625e-23	195	274	78.33455657958984
accn|1313.30775.con.0004_128	HTH_AraC	62.520938873291016	2.9233732655353877e-18	1.8414818680858624e-12	1.2749192800047787e-09	234	273	34.97384262084961
accn|1313.30775.con.0004_129	HTH_11	57.1198616027832	1.3672247711593496e-16	7.24095930801774e-19	1.3672247711593496e-16	4	57	57.1198616027832
accn|1313.30775.con.0004_129	HTH_24	26.670818328857422	3.5329212022428424e-07	3.6804830923854094e-09	7.644363382884496e-07	5	46	25.597665786743164
accn|1313.30775.con.0004_129	BPL_LplA_LipB	73.28155517578125	1.9563874493246043e-21	3.3376821130748446e-24	3.466182874428226e-21	80	206	72.4776840209961
accn|1313.30775.con.0004_129	BPL_C	49.08219909667969	4.506234846172451e-14	3.6572568098010155e-17	7.596122393956709e-14	261	308	48.356178283691406
accn|1313.30775.con.0004_14	HicA_toxin	57.304222106933594	1.410374610581353e-16	8.295340326448245e-20	1.7229421858033004e-16	6	59	57.02580261230469
accn|1313.30775.con.0004_16	RuvB_N	49.163124084472656	5.5246510391677563e-14	1.9656582474881818e-16	1.0206680450082384e-13	9	136	48.29677963256836
accn|1313.30775.con.0004_16	AAA_5	27.450042724609375	3.057322628988912e-07	7.251125598861818e-08	1.2550489890696663e-05	41	164	22.22307586669922
accn|1313.30775.con.0004_16	AAA	58.499576568603516	1.0449696076224151e-16	1.215353656298933e-18	1.8030639600949167e-16	42	150	57.73318862915039
accn|1313.30775.con.0004_16	AAA_assoc_2	88.8876953125	2.2214368999109412e-26	2.595370772909075e-29	5.390585095332149e-26	170	251	87.65396118164062
accn|1313.30775.con.0004_16	MgsA_C	205.94676208496094	4.0192276341261145e-62	2.8230115172866945e-65	5.863394921404464e-62	252	418	205.41319274902344
accn|1313.30775.con.0004_17	Arm-DNA-bind_4	23.149394989013672	4.4970995480996654e-06	2.165189960567966e-09	4.4970995480996654e-06	27	53	23.149394989013672
accn|1313.30775.con.0004_17	Phage_int_SAM_3	27.628446578979492	2.839182567500846e-07	3.488893462777045e-10	3.623215861093961e-07	60	117	27.289291381835938
accn|1313.30775.con.0004_17	Phage_integrase	66.85847473144531	2.13198534427309e-19	2.986539458687149e-20	6.8922693952146755e-18	171	363	61.94438552856445
accn|1313.30775.con.0004_18	DUF3173	99.81597900390625	6.433925256748878e-30	3.347488757540661e-33	6.952734149411953e-30	3	60	99.70811462402344
accn|1313.30775.con.0004_19	Rol_Rep_N	90.03870391845703	9.620840674933487e-27	1.0103330046299775e-29	2.098461650616463e-26	3	94	88.95315551757812
accn|1313.30775.con.0004_19	Rep_trans	202.2814483642578	6.91473791128172e-61	5.143844219944216e-64	1.0683764444824136e-60	100	304	201.66458129882812
accn|1313.30775.con.0004_2	MIP	161.99636840820312	2.031474304734382e-48	3.291424188940781e-51	2.278762680143334e-48	1	214	161.83323669433594
accn|1313.30775.con.0004_24	Glyco_hydro_32N	358.55999755859375	3.8610568827164755e-108	5.0047880485797415e-111	5.197472388450061e-108	31	336	358.13604736328125
accn|1313.30775.con.0004_24	Glyco_hydro_32C	38.72483444213867	1.0860448719383679e-10	1.6048006774754737e-13	1.6665855035582795e-10	334	438	38.120487213134766
accn|1313.30775.con.0004_26	BPD_transp_1	58.560245513916016	7.59449925613866e-17	1.2432016115007917e-18	7.59449925613866e-17	91	289	58.560245513916016
accn|1313.30775.con.0004_27	BPD_transp_1	52.48533630371094	5.549071277543713e-15	9.083698769209738e-17	5.549071277543713e-15	97	301	52.48533630371094
accn|1313.30775.con.0004_28	LacI	68.42842102050781	3.733282117827797e-20	2.5722646084766857e-22	7.632276559722967e-20	9	54	67.43423461914062
accn|1313.30775.con.0004_28	Peripla_BP_1	73.23143768310547	2.620854304645027e-21	9.372230248312716e-24	3.244353704290919e-21	65	325	72.92735290527344
accn|1313.30775.con.0004_28	Peripla_BP_4	59.02899169921875	5.686491727736143e-17	2.7915739446640845e-19	9.663498471778838e-17	68	310	58.274288177490234
accn|1313.30775.con.0004_28	Peripla_BP_3	85.47828674316406	4.879817493532131e-25	2.8941374285606766e-27	8.587319198743607e-25	169	327	84.67974090576172
accn|1313.30775.con.0004_29	HTH_Mga	71.62122344970703	4.380180081262901e-21	2.7200105391091106e-23	2.824730944864811e-20	6	65	69.02871704101562
accn|1313.30775.con.0004_29	Mga	95.01481628417969	3.4735305100962507e-28	6.68951470408522e-31	3.4735305100962507e-28	71	158	95.01481628417969
accn|1313.30775.con.0004_29	PRD_Mga	358.793701171875	1.4011319661736483e-108	1.3491882197146349e-111	1.4011319661736483e-108	173	392	358.793701171875
accn|1313.30775.con.0004_3	DUF2785	100.54698181152344	9.089517030938002e-30	7.927768008342784e-33	1.646597415332796e-29	79	242	99.70677947998047
accn|1313.30775.con.0004_31	DUF2273	57.17237091064453	1.4562604638034155e-16	7.8472173149639e-20	1.629867036318002e-16	3	50	57.015777587890625
accn|1313.30775.con.0004_32	Asp23	101.32749938964844	4.204198742137788e-30	9.372450814619022e-33	6.488860113987904e-30	23	130	100.72113800048828
accn|1313.30775.con.0004_33	CsbD	60.04643630981445	1.6790416300401247e-17	2.3347295868230368e-20	2.4246166759157236e-17	2	53	59.53544998168945
accn|1313.30775.con.0004_34	TauE	105.76710510253906	3.135974734582826e-31	1.880272146976477e-34	3.9053252492701427e-31	6	248	105.45520782470703
accn|1313.30775.con.0004_35	FGE-sulfatase	231.1646728515625	1.7901942910639273e-69	1.045912740270565e-72	2.1723607615419635e-69	1	281	230.8893280029297
accn|1313.30775.con.0004_36	Sulfatase	167.94371032714844	3.466663821644077e-50	2.7317397069387076e-53	5.673823371311695e-50	7	366	167.24114990234375
accn|1313.30775.con.0004_36	SGSH_C	74.50572967529297	1.1264454166772619e-21	8.64351549362876e-25	1.7952581680266935e-21	312	460	73.84835052490234
accn|1313.30775.con.0004_37	PTS_EIIC	167.81922912597656	3.445020292409332e-50	1.9903824510790554e-52	3.445020292409332e-50	29	380	167.81922912597656
accn|1313.30775.con.0004_38	PTS_IIA	125.45811462402344	7.73184873263403e-38	1.6739631600203488e-40	8.692053708405661e-38	7	100	125.29515838623047
accn|1313.30775.con.0004_39	PTS_IIB	76.45011138916016	2.2526562855282894e-22	1.3507393316797419e-24	2.5504414471807486e-22	5	99	76.27729034423828
accn|1313.30775.con.0004_4	ABC2_membrane	53.60835647583008	2.3387758934231405e-15	2.2520711539943578e-18	2.3387758934231405e-15	7	219	53.60835647583008
accn|1313.30775.con.0004_41	PTS_EIIC	205.78956604003906	9.567182378809284e-62	8.281462560689742e-64	1.4333831448793828e-61	26	347	205.21267700195312
accn|1313.30775.con.0004_42	ROK	112.90786743164062	2.2695762754502208e-33	8.12954603797859e-36	2.8141778534802553e-33	81	384	112.60124969482422
accn|1313.30775.con.0004_43	Acetyltransf_1	51.103515625	1.638147233833707e-14	2.0207029592001324e-16	1.9077272937539434e-14	9	129	50.890201568603516
accn|1313.30775.con.0004_43	Acetyltransf_3	37.38978958129883	4.2612749487303844e-10	3.0623517878077827e-12	4.89269589482828e-10	10	130	37.195404052734375
accn|1313.30775.con.0004_43	Acetyltransf_10	41.696380615234375	1.1548088404156595e-11	9.278055905471541e-14	1.6058768429720325e-11	41	140	41.23340606689453
accn|1313.30775.con.0004_43	Acetyltransf_7	38.86255645751953	9.911175241740746e-11	7.836533674250332e-13	1.2520369570321492e-10	45	131	38.53730392456055
accn|1313.30775.con.0004_44	A24_N_bact	90.28043365478516	7.179260449552942e-27	9.102547858670256e-30	1.890599190245812e-26	8	90	88.93280792236328
accn|1313.30775.con.0004_45	HTH_3	34.0275993347168	2.4855331179601065e-09	1.043889089779388e-10	1.275386846748111e-08	7	61	31.75328254699707
accn|1313.30775.con.0004_45	Peptidase_M78	90.58623504638672	7.263974282966995e-27	2.3019434038501462e-29	1.5937121499322512e-26	157	279	89.48422241210938
accn|1313.30775.con.0004_47	Trp_syntA	271.64056396484375	4.9835018749570537e-82	2.6382744077371944e-85	5.479695944870152e-82	9	258	271.5054626464844
accn|1313.30775.con.0004_48	PALP	155.86691284179688	1.6366927172208943e-46	4.330789655544942e-49	2.2487625286417113e-46	54	382	155.41397094726562
accn|1313.30775.con.0004_49	PRAI	155.55319213867188	1.4337498140607892e-46	7.853588836939861e-50	1.631190401432409e-46	4	190	155.37039184570312
accn|1313.30775.con.0004_5	ABC_tran	114.68611145019531	5.403521007103763e-34	4.1276829222122815e-35	1.020618741599394e-33	28	172	113.7916259765625
accn|1313.30775.con.0004_50	IGPS	294.0010986328125	8.466630552282496e-89	4.697718138192639e-92	9.757160573026111e-89	6	250	293.7992248535156
accn|1313.30775.con.0004_51	Glycos_trans_3N	72.06121063232422	2.7264476573079876e-21	8.136006188990338e-24	8.449242427266466e-21	2	64	70.48780059814453
accn|1313.30775.con.0004_51	Glycos_transf_3	302.302978515625	3.38352671329606e-91	4.769471517685758e-94	4.953096171116659e-91	71	323	301.7607116699219
accn|1313.30775.con.0004_52	GATase	178.02662658691406	1.7345486394133578e-53	6.516467723057203e-56	1.9335290658271157e-53	3	186	177.872802734375
accn|1313.30775.con.0004_52	Peptidase_C26	50.873382568359375	1.9174735059703895e-14	2.2185079656177962e-16	7.679735074313605e-14	55	168	48.90323257446289
accn|1313.30775.con.0004_53	Anth_synt_I_N	110.3099365234375	9.859329181276399e-33	1.0328702992448008e-33	2.1452716115314512e-30	8	139	102.73499298095703
accn|1313.30775.con.0004_53	Chorismate_bind	301.34820556640625	6.481836925568913e-91	7.956437302836701e-94	8.262760138995914e-91	187	441	301.0027160644531
accn|1313.30775.con.0004_55	LacI	58.008460998535156	6.715386483886953e-17	4.519614857196851e-19	1.3410342940568373e-16	10	55	57.04690933227539
accn|1313.30775.con.0004_55	Peripla_BP_4	38.344181060791016	1.1657363761608253e-10	5.376847844115583e-13	1.8612854953713445e-10	76	317	37.67821502685547
accn|1313.30775.con.0004_55	Peripla_BP_3	73.98257446289062	1.6669114789706754e-21	8.878452429769241e-24	2.634363670947245e-21	177	333	73.33592987060547
accn|1313.30775.con.0004_57	MgtC	129.55203247070312	8.879899144752651e-39	6.540193603656809e-42	1.3583982114795193e-38	17	143	128.95608520507812
accn|1313.30775.con.0004_58	BPD_transp_1	82.59844970703125	3.2049364170444103e-24	3.578260198787177e-12	2.1858960096708725e-10	46	269	37.50632858276367
accn|1313.30775.con.0004_58	BPD_transp_1	82.59844970703125	3.2049364170444103e-24	7.07139984651941e-19	4.3197933768296514e-17	369	563	59.35895538330078
accn|1313.30775.con.0004_59	ABC_tran	129.62684631347656	1.3166975254594445e-38	1.819040982667112e-39	4.4977953821423717e-38	17	161	127.89895629882812
accn|1313.30775.con.0004_59	TOBE_2	30.331371307373047	3.7773501197396556e-08	1.9358746896751003e-10	1.0052029326137958e-07	262	336	28.969402313232422
accn|1313.30775.con.0004_6	HTH_20	41.02488708496094	1.547310834369083e-11	1.4880056574520447e-14	3.090587750527897e-11	12	62	40.06285858154297
accn|1313.30775.con.0004_6	HTH_5	33.196983337402344	4.017723601956482e-09	1.4771421542446218e-11	1.02267475145536e-08	14	58	31.898021697998047
accn|1313.30775.con.0004_60	SBP_bac_1	36.192447662353516	7.462642394833327e-10	2.874392833830843e-12	7.462642394833327e-10	51	298	36.192447662353516
accn|1313.30775.con.0004_60	SBP_bac_8	48.072227478027344	1.525059165125499e-13	9.747019327323163e-16	2.2493954603166896e-13	59	327	47.51854705810547
accn|1313.30775.con.0004_60	SBP_bac_6	48.6780891418457	7.627360111647478e-14	2.3602568162324007e-16	9.804506814629391e-14	91	341	48.320960998535156
accn|1313.30775.con.0004_61	2H-phosphodiest	147.0242919921875	2.4163767642232387e-44	2.0368588913634236e-47	4.2305559173618305e-44	8	123	146.24009704589844
accn|1313.30775.con.0004_62	RmlD_sub_bind	44.48222732543945	1.1555581090739363e-12	3.5169205066056836e-15	1.8261609730550012e-12	1	172	43.830013275146484
accn|1313.30775.con.0004_62	Epimerase	186.04774475097656	7.976365184518584e-56	2.3075661879419974e-58	9.585629944711057e-56	3	261	185.78643798828125
accn|1313.30775.con.0004_62	Polysacc_synt_2	54.74921417236328	9.345000064965006e-16	1.929550141705254e-17	1.0019189110804531e-14	3	187	51.367393493652344
accn|1313.30775.con.0004_62	3Beta_HSD	58.52070617675781	5.839656011379683e-17	1.512417693997865e-19	7.853228876083914e-17	4	167	58.0986213684082
accn|1313.30775.con.0004_62	GDP_Man_Dehyd	188.2415008544922	2.8807692350387275e-56	6.507303580762996e-59	3.3789173843111857e-56	4	324	188.01380920410156
accn|1313.30775.con.0004_63	GalP_UDP_transf	151.22865295410156	4.650601923264653e-45	1.0129579704006845e-47	7.013045681740739e-45	16	225	150.64715576171875
accn|1313.30775.con.0004_63	GalP_UDP_tr_C	110.8329849243164	6.044412556079716e-33	1.1032270541965921e-35	1.1457012957831609e-32	238	435	109.92967987060547
accn|1313.30775.con.0004_64	PhoU	68.15028381347656	7.197819622687968e-20	4.283545574548049e-14	2.2242310395840747e-11	14	102	40.93932342529297
accn|1313.30775.con.0004_64	PhoU	68.15028381347656	7.197819622687968e-20	4.250462472825077e-11	2.2070526390144213e-08	118	204	31.334911346435547
accn|1313.30775.con.0004_67	YSIRK_signal	33.53252029418945	2.9915641484626774e-09	3.1436107879299084e-11	5.4410663387753495e-09	7	30	32.701820373535156
accn|1313.30775.con.0004_67	Pect-lyase_RHGA_epim	57.04249572753906	2.5147721135466326e-16	1.2107713594350663e-19	2.5147721135466326e-16	140	202	57.04249572753906
accn|1313.30775.con.0004_67	Beta_helix	40.57155227661133	2.2094467004090322e-11	4.3762406176775167e-13	9.089451762916203e-10	379	566	35.32605743408203
accn|1313.30775.con.0004_68	Aminotran_1_2	37.63129425048828	1.5962999368670214e-10	1.4228454460215395e-12	2.9552499913867375e-10	4	130	36.7513313293457
accn|1313.30775.con.0004_68	DegT_DnrJ_EryC1	313.2187805175781	2.764906817692257e-94	4.6646224336836006e-96	1.3840601135372626e-93	11	396	310.9176940917969
accn|1313.30775.con.0004_69	Bac_transf	212.8909912109375	2.7811005937291203e-64	1.0730514069839114e-66	1.114363886152792e-63	33	230	210.9271240234375
accn|1313.30775.con.0004_7	Peptidase_M3	145.8821258544922	2.6728844010116477e-43	4.001585300218123e-46	4.1556463342765205e-43	198	581	145.2503204345703
accn|1313.30775.con.0004_70	ABC_membrane	145.82640075683594	2.2019382786730607e-43	2.4681789648005313e-45	2.848004283272613e-43	25	296	145.45993041992188
accn|1313.30775.con.0004_70	ABC_tran	108.69976806640625	3.811150498600048e-32	3.982280338092428e-33	9.846662216926158e-32	357	505	107.36466979980469
accn|1313.30775.con.0004_71	ABC_membrane	132.65260314941406	2.2879629028544552e-39	2.506857151164912e-41	2.8926346127608456e-39	18	291	132.31857299804688
accn|1313.30775.con.0004_71	ABC_tran	104.53877258300781	7.342264035018439e-31	2.059538403653548e-31	5.09245388617669e-30	351	500	101.81471252441406
accn|1313.30775.con.0004_72	DUF421	135.8125762939453	6.302301650465461e-41	5.056319983168611e-44	1.0501976605041204e-40	21	140	135.09544372558594
